car_id,timestamp,Hour,Weekday name,month name,season
4544,2017-11-02 9:00:00,09,Thursday,November,winter
4545,2017-11-02 10:00:00,10,Thursday,November,winter
4546,2017-11-02 11:00:00,11,Thursday,November,winter
4547,2017-11-02 12:00:00,12,Thursday,November,winter
4548,2017-11-02 13:00:00,13,Thursday,November,winter
4549,2017-11-02 14:00:00,14,Thursday,November,winter
4550,2017-11-02 15:00:00,15,Thursday,November,winter
4551,2017-11-02 16:00:00,16,Thursday,November,winter
4552,2017-11-02 17:00:00,17,Thursday,November,winter
4553,2017-11-02 18:00:00,18,Thursday,November,winter
4554,2017-11-02 19:00:00,19,Thursday,November,winter
4555,2017-11-02 20:00:00,20,Thursday,November,winter
4556,2017-11-02 21:00:00,21,Thursday,November,winter
4557,2017-11-02 22:00:00,22,Thursday,November,winter
4558,2017-11-02 23:00:00,23,Thursday,November,winter
4559,2017-11-03 0:00:00,00,Friday,November,winter
4560,2017-11-03 1:00:00,01,Friday,November,winter
4561,2017-11-03 2:00:00,02,Friday,November,winter
4562,2017-11-03 3:00:00,03,Friday,November,winter
4563,2017-11-03 4:00:00,04,Friday,November,winter
4564,2017-11-03 5:00:00,05,Friday,November,winter
4565,2017-11-03 6:00:00,06,Friday,November,winter
4566,2017-11-03 7:00:00,07,Friday,November,winter
4567,2017-11-03 8:00:00,08,Friday,November,winter
4568,2017-11-03 9:00:00,09,Friday,November,winter
4569,2017-11-03 10:00:00,10,Friday,November,winter
4570,2017-11-03 11:00:00,11,Friday,November,winter
4571,2017-11-03 12:00:00,12,Friday,November,winter
4572,2017-11-03 13:00:00,13,Friday,November,winter
4573,2017-11-03 14:00:00,14,Friday,November,winter
4574,2017-11-03 15:00:00,15,Friday,November,winter
4575,2017-11-03 16:00:00,16,Friday,November,winter
4576,2017-11-03 17:00:00,17,Friday,November,winter
4577,2017-11-03 18:00:00,18,Friday,November,winter
4578,2017-11-03 19:00:00,19,Friday,November,winter
4579,2017-11-03 20:00:00,20,Friday,November,winter
4580,2017-11-03 21:00:00,21,Friday,November,winter
4581,2017-11-03 22:00:00,22,Friday,November,winter
4582,2017-11-03 23:00:00,23,Friday,November,winter
4583,2017-11-04 0:00:00,00,Saturday,November,winter
4584,2017-11-04 1:00:00,01,Saturday,November,winter
4585,2017-11-04 2:00:00,02,Saturday,November,winter
4586,2017-11-04 3:00:00,03,Saturday,November,winter
4587,2017-11-04 4:00:00,04,Saturday,November,winter
4588,2017-11-04 5:00:00,05,Saturday,November,winter
4589,2017-11-04 6:00:00,06,Saturday,November,winter
4590,2017-11-04 7:00:00,07,Saturday,November,winter
4591,2017-11-04 8:00:00,08,Saturday,November,winter
4592,2017-11-04 9:00:00,09,Saturday,November,winter
4593,2017-11-04 10:00:00,10,Saturday,November,winter
4594,2017-11-04 11:00:00,11,Saturday,November,winter
4595,2017-11-04 12:00:00,12,Saturday,November,winter
4596,2017-11-04 13:00:00,13,Saturday,November,winter
4597,2017-11-04 14:00:00,14,Saturday,November,winter
4598,2017-11-04 15:00:00,15,Saturday,November,winter
4599,2017-11-04 16:00:00,16,Saturday,November,winter
4600,2017-11-04 17:00:00,17,Saturday,November,winter
4601,2017-11-04 18:00:00,18,Saturday,November,winter
4602,2017-11-04 19:00:00,19,Saturday,November,winter
4603,2017-11-04 20:00:00,20,Saturday,November,winter
4604,2017-11-04 21:00:00,21,Saturday,November,winter
4605,2017-11-04 22:00:00,22,Saturday,November,winter
4606,2017-11-04 23:00:00,23,Saturday,November,winter
4607,2017-11-05 0:00:00,00,Sunday,November,winter
4608,2017-11-05 1:00:00,01,Sunday,November,winter
4609,2017-11-05 2:00:00,02,Sunday,November,winter
4610,2017-11-05 3:00:00,03,Sunday,November,winter
4611,2017-11-05 4:00:00,04,Sunday,November,winter
4612,2017-11-05 5:00:00,05,Sunday,November,winter
4613,2017-11-05 6:00:00,06,Sunday,November,winter
4614,2017-11-05 7:00:00,07,Sunday,November,winter
4615,2017-11-05 8:00:00,08,Sunday,November,winter
4616,2017-11-05 9:00:00,09,Sunday,November,winter
4617,2017-11-05 10:00:00,10,Sunday,November,winter
4618,2017-11-05 11:00:00,11,Sunday,November,winter
4619,2017-11-05 12:00:00,12,Sunday,November,winter
4620,2017-11-05 13:00:00,13,Sunday,November,winter
4621,2017-11-05 14:00:00,14,Sunday,November,winter
4622,2017-11-05 15:00:00,15,Sunday,November,winter
4623,2017-11-05 16:00:00,16,Sunday,November,winter
4624,2017-11-05 17:00:00,17,Sunday,November,winter
4625,2017-11-05 18:00:00,18,Sunday,November,winter
4626,2017-11-05 19:00:00,19,Sunday,November,winter
4627,2017-11-05 20:00:00,20,Sunday,November,winter
4628,2017-11-05 21:00:00,21,Sunday,November,winter
4629,2017-11-05 22:00:00,22,Sunday,November,winter
4630,2017-11-05 23:00:00,23,Sunday,November,winter
4631,2017-11-06 0:00:00,00,Monday,November,winter
4632,2017-11-06 1:00:00,01,Monday,November,winter
4633,2017-11-06 2:00:00,02,Monday,November,winter
4634,2017-11-06 3:00:00,03,Monday,November,winter
4635,2017-11-06 4:00:00,04,Monday,November,winter
4636,2017-11-06 5:00:00,05,Monday,November,winter
4637,2017-11-06 6:00:00,06,Monday,November,winter
4638,2017-11-06 7:00:00,07,Monday,November,winter
4639,2017-11-06 8:00:00,08,Monday,November,winter
4640,2017-11-06 9:00:00,09,Monday,November,winter
4641,2017-11-06 10:00:00,10,Monday,November,winter
4642,2017-11-06 11:00:00,11,Monday,November,winter
4643,2017-11-06 12:00:00,12,Monday,November,winter
4644,2017-11-06 13:00:00,13,Monday,November,winter
4645,2017-11-06 14:00:00,14,Monday,November,winter
4646,2017-11-06 15:00:00,15,Monday,November,winter
4647,2017-11-06 16:00:00,16,Monday,November,winter
4648,2017-11-06 17:00:00,17,Monday,November,winter
4649,2017-11-06 18:00:00,18,Monday,November,winter
4650,2017-11-06 19:00:00,19,Monday,November,winter
4651,2017-11-06 20:00:00,20,Monday,November,winter
4652,2017-11-06 21:00:00,21,Monday,November,winter
4653,2017-11-06 22:00:00,22,Monday,November,winter
4654,2017-11-06 23:00:00,23,Monday,November,winter
4655,2017-11-07 0:00:00,00,Tuesday,November,winter
4656,2017-11-07 1:00:00,01,Tuesday,November,winter
4657,2017-11-07 2:00:00,02,Tuesday,November,winter
4658,2017-11-07 3:00:00,03,Tuesday,November,winter
4659,2017-11-07 4:00:00,04,Tuesday,November,winter
4660,2017-11-07 5:00:00,05,Tuesday,November,winter
4661,2017-11-07 6:00:00,06,Tuesday,November,winter
4662,2017-11-07 7:00:00,07,Tuesday,November,winter
4663,2017-11-07 8:00:00,08,Tuesday,November,winter
4664,2017-11-07 9:00:00,09,Tuesday,November,winter
4665,2017-11-07 10:00:00,10,Tuesday,November,winter
4666,2017-11-07 11:00:00,11,Tuesday,November,winter
4667,2017-11-07 12:00:00,12,Tuesday,November,winter
4668,2017-11-07 13:00:00,13,Tuesday,November,winter
4669,2017-11-07 14:00:00,14,Tuesday,November,winter
4670,2017-11-07 15:00:00,15,Tuesday,November,winter
4671,2017-11-07 16:00:00,16,Tuesday,November,winter
4672,2017-11-07 17:00:00,17,Tuesday,November,winter
4673,2017-11-07 18:00:00,18,Tuesday,November,winter
4674,2017-11-07 19:00:00,19,Tuesday,November,winter
4675,2017-11-07 20:00:00,20,Tuesday,November,winter
4676,2017-11-07 21:00:00,21,Tuesday,November,winter
4677,2017-11-07 22:00:00,22,Tuesday,November,winter
4678,2017-11-07 23:00:00,23,Tuesday,November,winter
4679,2017-11-08 0:00:00,00,Wednesday,November,winter
4680,2017-11-08 1:00:00,01,Wednesday,November,winter
4681,2017-11-08 2:00:00,02,Wednesday,November,winter
4682,2017-11-08 3:00:00,03,Wednesday,November,winter
4683,2017-11-08 4:00:00,04,Wednesday,November,winter
4684,2017-11-08 5:00:00,05,Wednesday,November,winter
4685,2017-11-08 6:00:00,06,Wednesday,November,winter
4686,2017-11-08 7:00:00,07,Wednesday,November,winter
4687,2017-11-08 8:00:00,08,Wednesday,November,winter
4688,2017-11-08 9:00:00,09,Wednesday,November,winter
4689,2017-11-08 10:00:00,10,Wednesday,November,winter
4690,2017-11-08 11:00:00,11,Wednesday,November,winter
4691,2017-11-08 12:00:00,12,Wednesday,November,winter
4692,2017-11-08 13:00:00,13,Wednesday,November,winter
4693,2017-11-08 14:00:00,14,Wednesday,November,winter
4694,2017-11-08 15:00:00,15,Wednesday,November,winter
4695,2017-11-08 16:00:00,16,Wednesday,November,winter
4696,2017-11-08 17:00:00,17,Wednesday,November,winter
4697,2017-11-08 18:00:00,18,Wednesday,November,winter
4698,2017-11-08 19:00:00,19,Wednesday,November,winter
4699,2017-11-08 20:00:00,20,Wednesday,November,winter
4700,2017-11-08 21:00:00,21,Wednesday,November,winter
4701,2017-11-08 22:00:00,22,Wednesday,November,winter
4702,2017-11-08 23:00:00,23,Wednesday,November,winter
4703,2017-11-09 0:00:00,00,Thursday,November,winter
4704,2017-11-09 1:00:00,01,Thursday,November,winter
4705,2017-11-09 2:00:00,02,Thursday,November,winter
4706,2017-11-09 3:00:00,03,Thursday,November,winter
4707,2017-11-09 4:00:00,04,Thursday,November,winter
4708,2017-11-09 5:00:00,05,Thursday,November,winter
4709,2017-11-09 6:00:00,06,Thursday,November,winter
4710,2017-11-09 7:00:00,07,Thursday,November,winter
4711,2017-11-09 8:00:00,08,Thursday,November,winter
4712,2017-11-09 9:00:00,09,Thursday,November,winter
4713,2017-11-09 10:00:00,10,Thursday,November,winter
4714,2017-11-09 11:00:00,11,Thursday,November,winter
4715,2017-11-09 12:00:00,12,Thursday,November,winter
4716,2017-11-09 13:00:00,13,Thursday,November,winter
4717,2017-11-09 14:00:00,14,Thursday,November,winter
4718,2017-11-09 15:00:00,15,Thursday,November,winter
4719,2017-11-09 16:00:00,16,Thursday,November,winter
4720,2017-11-09 17:00:00,17,Thursday,November,winter
4721,2017-11-09 18:00:00,18,Thursday,November,winter
4722,2017-11-09 19:00:00,19,Thursday,November,winter
4723,2017-11-09 20:00:00,20,Thursday,November,winter
4724,2017-11-09 21:00:00,21,Thursday,November,winter
4725,2017-11-09 22:00:00,22,Thursday,November,winter
4726,2017-11-09 23:00:00,23,Thursday,November,winter
4727,2017-11-10 0:00:00,00,Friday,November,winter
4728,2017-11-10 1:00:00,01,Friday,November,winter
4729,2017-11-10 2:00:00,02,Friday,November,winter
4730,2017-11-10 3:00:00,03,Friday,November,winter
4731,2017-11-10 4:00:00,04,Friday,November,winter
4732,2017-11-10 5:00:00,05,Friday,November,winter
4733,2017-11-10 6:00:00,06,Friday,November,winter
4734,2017-11-10 7:00:00,07,Friday,November,winter
4735,2017-11-10 8:00:00,08,Friday,November,winter
4736,2017-11-10 9:00:00,09,Friday,November,winter
4737,2017-11-10 10:00:00,10,Friday,November,winter
4738,2017-11-10 11:00:00,11,Friday,November,winter
4739,2017-11-10 12:00:00,12,Friday,November,winter
4740,2017-11-10 13:00:00,13,Friday,November,winter
4741,2017-11-10 14:00:00,14,Friday,November,winter
4742,2017-11-10 15:00:00,15,Friday,November,winter
4743,2017-11-10 16:00:00,16,Friday,November,winter
4744,2017-11-10 17:00:00,17,Friday,November,winter
4745,2017-11-10 18:00:00,18,Friday,November,winter
4746,2017-11-10 19:00:00,19,Friday,November,winter
4747,2017-11-10 20:00:00,20,Friday,November,winter
4748,2017-11-10 21:00:00,21,Friday,November,winter
4749,2017-11-10 22:00:00,22,Friday,November,winter
4750,2017-11-10 23:00:00,23,Friday,November,winter
4751,2017-11-11 0:00:00,00,Saturday,November,winter
4752,2017-11-11 1:00:00,01,Saturday,November,winter
4753,2017-11-11 2:00:00,02,Saturday,November,winter
4754,2017-11-11 3:00:00,03,Saturday,November,winter
4755,2017-11-11 4:00:00,04,Saturday,November,winter
4756,2017-11-11 5:00:00,05,Saturday,November,winter
4757,2017-11-11 6:00:00,06,Saturday,November,winter
4758,2017-11-11 7:00:00,07,Saturday,November,winter
4759,2017-11-11 8:00:00,08,Saturday,November,winter
4760,2017-11-11 9:00:00,09,Saturday,November,winter
4761,2017-11-11 10:00:00,10,Saturday,November,winter
4762,2017-11-11 11:00:00,11,Saturday,November,winter
4763,2017-11-11 12:00:00,12,Saturday,November,winter
4764,2017-11-11 13:00:00,13,Saturday,November,winter
4765,2017-11-11 14:00:00,14,Saturday,November,winter
4766,2017-11-11 15:00:00,15,Saturday,November,winter
4767,2017-11-11 16:00:00,16,Saturday,November,winter
4768,2017-11-11 17:00:00,17,Saturday,November,winter
4769,2017-11-11 18:00:00,18,Saturday,November,winter
4770,2017-11-11 19:00:00,19,Saturday,November,winter
4771,2017-11-11 20:00:00,20,Saturday,November,winter
4772,2017-11-11 21:00:00,21,Saturday,November,winter
4773,2017-11-11 22:00:00,22,Saturday,November,winter
4774,2017-11-11 23:00:00,23,Saturday,November,winter
4775,2017-11-12 0:00:00,00,Sunday,November,winter
4776,2017-11-12 1:00:00,01,Sunday,November,winter
4777,2017-11-12 2:00:00,02,Sunday,November,winter
4778,2017-11-12 3:00:00,03,Sunday,November,winter
4779,2017-11-12 4:00:00,04,Sunday,November,winter
4780,2017-11-12 5:00:00,05,Sunday,November,winter
4781,2017-11-12 6:00:00,06,Sunday,November,winter
4782,2017-11-12 7:00:00,07,Sunday,November,winter
4783,2017-11-12 8:00:00,08,Sunday,November,winter
4784,2017-11-12 9:00:00,09,Sunday,November,winter
4785,2017-11-12 10:00:00,10,Sunday,November,winter
4786,2017-11-12 11:00:00,11,Sunday,November,winter
4787,2017-11-12 12:00:00,12,Sunday,November,winter
4788,2017-11-12 13:00:00,13,Sunday,November,winter
4789,2017-11-12 14:00:00,14,Sunday,November,winter
4790,2017-11-12 15:00:00,15,Sunday,November,winter
4791,2017-11-12 16:00:00,16,Sunday,November,winter
4792,2017-11-12 17:00:00,17,Sunday,November,winter
4793,2017-11-12 18:00:00,18,Sunday,November,winter
4794,2017-11-12 19:00:00,19,Sunday,November,winter
4795,2017-11-12 20:00:00,20,Sunday,November,winter
4796,2017-11-12 21:00:00,21,Sunday,November,winter
4797,2017-11-12 22:00:00,22,Sunday,November,winter
4798,2017-11-12 23:00:00,23,Sunday,November,winter
4799,2017-11-13 0:00:00,00,Monday,November,winter
4800,2017-11-13 1:00:00,01,Monday,November,winter
4801,2017-11-13 2:00:00,02,Monday,November,winter
4802,2017-11-13 3:00:00,03,Monday,November,winter
4803,2017-11-13 4:00:00,04,Monday,November,winter
4804,2017-11-13 5:00:00,05,Monday,November,winter
4805,2017-11-13 6:00:00,06,Monday,November,winter
4806,2017-11-13 7:00:00,07,Monday,November,winter
4807,2017-11-13 8:00:00,08,Monday,November,winter
4808,2017-11-13 9:00:00,09,Monday,November,winter
4809,2017-11-13 10:00:00,10,Monday,November,winter
4810,2017-11-13 11:00:00,11,Monday,November,winter
4811,2017-11-13 12:00:00,12,Monday,November,winter
4812,2017-11-13 13:00:00,13,Monday,November,winter
4813,2017-11-13 14:00:00,14,Monday,November,winter
4814,2017-11-13 15:00:00,15,Monday,November,winter
4815,2017-11-13 16:00:00,16,Monday,November,winter
4816,2017-11-13 17:00:00,17,Monday,November,winter
4817,2017-11-13 18:00:00,18,Monday,November,winter
4818,2017-11-13 19:00:00,19,Monday,November,winter
4819,2017-11-13 20:00:00,20,Monday,November,winter
4820,2017-11-13 21:00:00,21,Monday,November,winter
4821,2017-11-13 22:00:00,22,Monday,November,winter
4822,2017-11-13 23:00:00,23,Monday,November,winter
4823,2017-11-14 0:00:00,00,Tuesday,November,winter
4824,2017-11-14 1:00:00,01,Tuesday,November,winter
4825,2017-11-14 2:00:00,02,Tuesday,November,winter
4826,2017-11-14 3:00:00,03,Tuesday,November,winter
4827,2017-11-14 4:00:00,04,Tuesday,November,winter
4828,2017-11-14 5:00:00,05,Tuesday,November,winter
4829,2017-11-14 6:00:00,06,Tuesday,November,winter
4830,2017-11-14 7:00:00,07,Tuesday,November,winter
4831,2017-11-14 8:00:00,08,Tuesday,November,winter
4832,2017-11-14 9:00:00,09,Tuesday,November,winter
4833,2017-11-14 10:00:00,10,Tuesday,November,winter
4834,2017-11-14 11:00:00,11,Tuesday,November,winter
4835,2017-11-14 12:00:00,12,Tuesday,November,winter
4836,2017-11-14 13:00:00,13,Tuesday,November,winter
4837,2017-11-14 14:00:00,14,Tuesday,November,winter
4838,2017-11-14 15:00:00,15,Tuesday,November,winter
4839,2017-11-14 16:00:00,16,Tuesday,November,winter
4840,2017-11-14 17:00:00,17,Tuesday,November,winter
4841,2017-11-14 18:00:00,18,Tuesday,November,winter
4842,2017-11-14 19:00:00,19,Tuesday,November,winter
4843,2017-11-14 20:00:00,20,Tuesday,November,winter
4844,2017-11-14 21:00:00,21,Tuesday,November,winter
4845,2017-11-14 22:00:00,22,Tuesday,November,winter
4846,2017-11-14 23:00:00,23,Tuesday,November,winter
4847,2017-11-15 0:00:00,00,Wednesday,November,winter
4848,2017-11-15 1:00:00,01,Wednesday,November,winter
4849,2017-11-15 2:00:00,02,Wednesday,November,winter
4850,2017-11-15 3:00:00,03,Wednesday,November,winter
4851,2017-11-15 4:00:00,04,Wednesday,November,winter
4852,2017-11-15 5:00:00,05,Wednesday,November,winter
4853,2017-11-15 6:00:00,06,Wednesday,November,winter
4854,2017-11-15 7:00:00,07,Wednesday,November,winter
4855,2017-11-15 8:00:00,08,Wednesday,November,winter
4856,2017-11-15 9:00:00,09,Wednesday,November,winter
4857,2017-11-15 10:00:00,10,Wednesday,November,winter
4858,2017-11-15 11:00:00,11,Wednesday,November,winter
4859,2017-11-15 12:00:00,12,Wednesday,November,winter
4860,2017-11-15 13:00:00,13,Wednesday,November,winter
4861,2017-11-15 14:00:00,14,Wednesday,November,winter
4862,2017-11-15 15:00:00,15,Wednesday,November,winter
4863,2017-11-15 16:00:00,16,Wednesday,November,winter
4864,2017-11-15 17:00:00,17,Wednesday,November,winter
4865,2017-11-15 18:00:00,18,Wednesday,November,winter
4866,2017-11-15 19:00:00,19,Wednesday,November,winter
4867,2017-11-15 20:00:00,20,Wednesday,November,winter
4868,2017-11-15 21:00:00,21,Wednesday,November,winter
4869,2017-11-15 22:00:00,22,Wednesday,November,winter
4870,2017-11-15 23:00:00,23,Wednesday,November,winter
4871,2017-11-16 0:00:00,00,Thursday,November,winter
4872,2017-11-16 1:00:00,01,Thursday,November,winter
4873,2017-11-16 2:00:00,02,Thursday,November,winter
4874,2017-11-16 3:00:00,03,Thursday,November,winter
4875,2017-11-16 4:00:00,04,Thursday,November,winter
4876,2017-11-16 5:00:00,05,Thursday,November,winter
4877,2017-11-16 6:00:00,06,Thursday,November,winter
4878,2017-11-16 7:00:00,07,Thursday,November,winter
4879,2017-11-16 8:00:00,08,Thursday,November,winter
4880,2017-11-16 9:00:00,09,Thursday,November,winter
4881,2017-11-16 10:00:00,10,Thursday,November,winter
4882,2017-11-16 11:00:00,11,Thursday,November,winter
4883,2017-11-16 12:00:00,12,Thursday,November,winter
4884,2017-11-16 13:00:00,13,Thursday,November,winter
4885,2017-11-16 14:00:00,14,Thursday,November,winter
4886,2017-11-16 15:00:00,15,Thursday,November,winter
4887,2017-11-16 16:00:00,16,Thursday,November,winter
4888,2017-11-16 17:00:00,17,Thursday,November,winter
4889,2017-11-16 18:00:00,18,Thursday,November,winter
4890,2017-11-16 19:00:00,19,Thursday,November,winter
4891,2017-11-16 20:00:00,20,Thursday,November,winter
4892,2017-11-16 21:00:00,21,Thursday,November,winter
4893,2017-11-16 22:00:00,22,Thursday,November,winter
4894,2017-11-16 23:00:00,23,Thursday,November,winter
4895,2017-11-17 0:00:00,00,Friday,November,winter
4896,2017-11-17 1:00:00,01,Friday,November,winter
4897,2017-11-17 2:00:00,02,Friday,November,winter
4898,2017-11-17 3:00:00,03,Friday,November,winter
4899,2017-11-17 4:00:00,04,Friday,November,winter
4900,2017-11-17 5:00:00,05,Friday,November,winter
4901,2017-11-17 6:00:00,06,Friday,November,winter
4902,2017-11-17 7:00:00,07,Friday,November,winter
4903,2017-11-17 8:00:00,08,Friday,November,winter
4904,2017-11-17 9:00:00,09,Friday,November,winter
4905,2017-11-17 10:00:00,10,Friday,November,winter
4906,2017-11-17 11:00:00,11,Friday,November,winter
4907,2017-11-17 12:00:00,12,Friday,November,winter
4908,2017-11-17 13:00:00,13,Friday,November,winter
4909,2017-11-17 14:00:00,14,Friday,November,winter
4910,2017-11-17 15:00:00,15,Friday,November,winter
4911,2017-11-17 16:00:00,16,Friday,November,winter
4912,2017-11-17 17:00:00,17,Friday,November,winter
4913,2017-11-17 18:00:00,18,Friday,November,winter
4914,2017-11-17 19:00:00,19,Friday,November,winter
4915,2017-11-17 20:00:00,20,Friday,November,winter
4916,2017-11-17 21:00:00,21,Friday,November,winter
4917,2017-11-17 22:00:00,22,Friday,November,winter
4918,2017-11-17 23:00:00,23,Friday,November,winter
4919,2017-11-18 0:00:00,00,Saturday,November,winter
4920,2017-11-18 1:00:00,01,Saturday,November,winter
4921,2017-11-18 2:00:00,02,Saturday,November,winter
4922,2017-11-18 3:00:00,03,Saturday,November,winter
4923,2017-11-18 4:00:00,04,Saturday,November,winter
4924,2017-11-18 5:00:00,05,Saturday,November,winter
4925,2017-11-18 6:00:00,06,Saturday,November,winter
4926,2017-11-18 7:00:00,07,Saturday,November,winter
4927,2017-11-18 8:00:00,08,Saturday,November,winter
4928,2017-11-18 9:00:00,09,Saturday,November,winter
4929,2017-11-18 10:00:00,10,Saturday,November,winter
4930,2017-11-18 11:00:00,11,Saturday,November,winter
4931,2017-11-18 12:00:00,12,Saturday,November,winter
4932,2017-11-18 13:00:00,13,Saturday,November,winter
4933,2017-11-18 14:00:00,14,Saturday,November,winter
4934,2017-11-18 15:00:00,15,Saturday,November,winter
4935,2017-11-18 16:00:00,16,Saturday,November,winter
4936,2017-11-18 17:00:00,17,Saturday,November,winter
4937,2017-11-18 18:00:00,18,Saturday,November,winter
4938,2017-11-18 19:00:00,19,Saturday,November,winter
4939,2017-11-18 20:00:00,20,Saturday,November,winter
4940,2017-11-18 21:00:00,21,Saturday,November,winter
4941,2017-11-18 22:00:00,22,Saturday,November,winter
4942,2017-11-18 23:00:00,23,Saturday,November,winter
4943,2017-11-19 0:00:00,00,Sunday,November,winter
4944,2017-11-19 1:00:00,01,Sunday,November,winter
4945,2017-11-19 2:00:00,02,Sunday,November,winter
4946,2017-11-19 3:00:00,03,Sunday,November,winter
4947,2017-11-19 4:00:00,04,Sunday,November,winter
4948,2017-11-19 5:00:00,05,Sunday,November,winter
4949,2017-11-19 6:00:00,06,Sunday,November,winter
4950,2017-11-19 7:00:00,07,Sunday,November,winter
4951,2017-11-19 8:00:00,08,Sunday,November,winter
4952,2017-11-19 9:00:00,09,Sunday,November,winter
4953,2017-11-19 10:00:00,10,Sunday,November,winter
4954,2017-11-19 11:00:00,11,Sunday,November,winter
4955,2017-11-19 12:00:00,12,Sunday,November,winter
4956,2017-11-19 13:00:00,13,Sunday,November,winter
4957,2017-11-19 14:00:00,14,Sunday,November,winter
4958,2017-11-19 15:00:00,15,Sunday,November,winter
4959,2017-11-19 16:00:00,16,Sunday,November,winter
4960,2017-11-19 17:00:00,17,Sunday,November,winter
4961,2017-11-19 18:00:00,18,Sunday,November,winter
4962,2017-11-19 19:00:00,19,Sunday,November,winter
4963,2017-11-19 20:00:00,20,Sunday,November,winter
4964,2017-11-19 21:00:00,21,Sunday,November,winter
4965,2017-11-19 22:00:00,22,Sunday,November,winter
4966,2017-11-19 23:00:00,23,Sunday,November,winter
4967,2017-12-01 0:00:00,00,Friday,December,winter
4968,2017-12-01 1:00:00,01,Friday,December,winter
4969,2017-12-01 2:00:00,02,Friday,December,winter
4970,2017-12-01 3:00:00,03,Friday,December,winter
4971,2017-12-01 4:00:00,04,Friday,December,winter
4972,2017-12-01 5:00:00,05,Friday,December,winter
4973,2017-12-01 6:00:00,06,Friday,December,winter
4974,2017-12-01 7:00:00,07,Friday,December,winter
4975,2017-12-01 8:00:00,08,Friday,December,winter
4976,2017-12-01 9:00:00,09,Friday,December,winter
4977,2017-12-01 10:00:00,10,Friday,December,winter
4978,2017-12-01 11:00:00,11,Friday,December,winter
4979,2017-12-01 12:00:00,12,Friday,December,winter
4980,2017-12-01 13:00:00,13,Friday,December,winter
4981,2017-12-01 14:00:00,14,Friday,December,winter
4982,2017-12-01 15:00:00,15,Friday,December,winter
4983,2017-12-01 16:00:00,16,Friday,December,winter
4984,2017-12-01 17:00:00,17,Friday,December,winter
4985,2017-12-01 18:00:00,18,Friday,December,winter
4986,2017-12-01 19:00:00,19,Friday,December,winter
4987,2017-12-01 20:00:00,20,Friday,December,winter
4988,2017-12-01 21:00:00,21,Friday,December,winter
4989,2017-12-01 22:00:00,22,Friday,December,winter
4990,2017-12-01 23:00:00,23,Friday,December,winter
4991,2017-12-02 0:00:00,00,Saturday,December,winter
4992,2017-12-02 1:00:00,01,Saturday,December,winter
4993,2017-12-02 2:00:00,02,Saturday,December,winter
4994,2017-12-02 3:00:00,03,Saturday,December,winter
4995,2017-12-02 4:00:00,04,Saturday,December,winter
4996,2017-12-02 5:00:00,05,Saturday,December,winter
4997,2017-12-02 6:00:00,06,Saturday,December,winter
4998,2017-12-02 7:00:00,07,Saturday,December,winter
4999,2017-12-02 8:00:00,08,Saturday,December,winter
5000,2017-12-02 9:00:00,09,Saturday,December,winter
5001,2017-12-02 10:00:00,10,Saturday,December,winter
5002,2017-12-02 11:00:00,11,Saturday,December,winter
5003,2017-12-02 12:00:00,12,Saturday,December,winter
5004,2017-12-02 13:00:00,13,Saturday,December,winter
5005,2017-12-02 14:00:00,14,Saturday,December,winter
5006,2017-12-02 15:00:00,15,Saturday,December,winter
5007,2017-12-02 16:00:00,16,Saturday,December,winter
5008,2017-12-02 17:00:00,17,Saturday,December,winter
5009,2017-12-02 18:00:00,18,Saturday,December,winter
5010,2017-12-02 19:00:00,19,Saturday,December,winter
5011,2017-12-02 20:00:00,20,Saturday,December,winter
5012,2017-12-02 21:00:00,21,Saturday,December,winter
5013,2017-12-02 22:00:00,22,Saturday,December,winter
5014,2017-12-02 23:00:00,23,Saturday,December,winter
5015,2017-12-03 0:00:00,00,Sunday,December,winter
5016,2017-12-03 1:00:00,01,Sunday,December,winter
5017,2017-12-03 2:00:00,02,Sunday,December,winter
5018,2017-12-03 3:00:00,03,Sunday,December,winter
5019,2017-12-03 4:00:00,04,Sunday,December,winter
5020,2017-12-03 5:00:00,05,Sunday,December,winter
5021,2017-12-03 6:00:00,06,Sunday,December,winter
5022,2017-12-03 7:00:00,07,Sunday,December,winter
5023,2017-12-03 8:00:00,08,Sunday,December,winter
5024,2017-12-03 9:00:00,09,Sunday,December,winter
5025,2017-12-03 10:00:00,10,Sunday,December,winter
5026,2017-12-03 11:00:00,11,Sunday,December,winter
5027,2017-12-03 12:00:00,12,Sunday,December,winter
5028,2017-12-03 13:00:00,13,Sunday,December,winter
5029,2017-12-03 14:00:00,14,Sunday,December,winter
5030,2017-12-03 15:00:00,15,Sunday,December,winter
5031,2017-12-03 16:00:00,16,Sunday,December,winter
5032,2017-12-03 17:00:00,17,Sunday,December,winter
5033,2017-12-03 18:00:00,18,Sunday,December,winter
5034,2017-12-03 19:00:00,19,Sunday,December,winter
5035,2017-12-03 20:00:00,20,Sunday,December,winter
5036,2017-12-03 21:00:00,21,Sunday,December,winter
5037,2017-12-03 22:00:00,22,Sunday,December,winter
5038,2017-12-03 23:00:00,23,Sunday,December,winter
5039,2017-12-04 0:00:00,00,Monday,December,winter
5040,2017-12-04 1:00:00,01,Monday,December,winter
5041,2017-12-04 2:00:00,02,Monday,December,winter
5042,2017-12-04 3:00:00,03,Monday,December,winter
5043,2017-12-04 4:00:00,04,Monday,December,winter
5044,2017-12-04 5:00:00,05,Monday,December,winter
